,txt
310,"Ye -Gu 카운슬러 Kim Jung -Ho의 조사 이것은 고객의 소득에 대한 모기지이므로 대출 계약에 두 가지 스페셜이있을 것입니다. 이해하지 못하면 즉시 물어볼 수 있습니다.첫째, 고객이 3 개월 이상 지불되거나 의도적으로 3 개월 이상 지불을 피했을 때, 우리 은행의 명령은 법원 명령에 의해서만 주문되었습니다.예, 첫 번째 조항을 이해 했습니까? 이번에 실행되는 대출은 내용에 포함되어 있지 않습니다.두 번째 조항은 두 번째 조항에 동의 한 것입니다. 개인적으로 선택할 수 있습니다.하나는 변호사를 직접 가서 진행하는 것입니다.또 다른 방법은이를 우리 은행에 위임하는 것입니다. 그 이유는 고객 소득 담보에 의해서만 대출되는 대출 상품이기 때문에 선샤인 저축 은행으로서 고객 소득의 1 차 징수에 대한 권한을 부여해야하기 때문입니다.예를 들어, 은행 대표단의 사례를 설명하겠습니다. 기록을 통해 수행됩니다. 용어를 들어보십시오.당신이 틀렸다면, 당신은 틀릴 것입니다. 당신은 잘했습니다.귀하가 신청 한 대출은 1 천만 원이 아닙니다. 절차에 따라 오해가 없도록 추가 설명이있을 것이라고 생각합니다. 계정 저장에 대한 세부 사항을 확인해야합니다.공증 업무의 이유는 고객과 변호사의 법적 영향을 미치는 것입니다. 이것은 저장된 증거를 통해 귀하와 변호사와의 법적 영향을 얻을 수 있습니다. 지불은 10을 포함하여 10 만 원으로 지불됩니다.백만 원과 공증 된 공공 증명서의 공증인. 나는 다시 10 만 원의 환불을받을 것입니다. 심지어 업로드하면 약 6:30에 불과하므로 판사가 전화 할 것입니다.시계, 당신은 순차적으로 빌리고 있습니다.외출하기 전에, 지금 언급 한 변호사는 다시 공증인 사업을 받아야하며, 4 명의 변호사가 있기 때문에 근무 시간이 다릅니다.당신은 당신이 그것을 보관할 수있을 때를 말해야하지만, 나는 이와 같은 대출 과정에서 그것을하지 않습니다. 어떤 사람들은 당신과 같은 질문을하고 어떤 사람들은 맹세하고 있습니다.당신은 어디에 맹세하지 않습니까?설명하겠습니다.우리 은행의 경우, 선샤인 저축 은행은 개인이 운영하는 개인 포터 사이트이며 Naver 옆이나 다음에 등재되어 있습니다. 목소리로 사용하는 많은 사람들이 있습니다.고객이 우려하는 피싱 및 나쁜 산업. 진행할 수있는 방법도 있습니다.이를 지정하십시오. 변호사로 직접 임명하고 진행할 수있는 방법이 있습니다.변호사의 전화 번호를 알려주십시오. 그것은 우리 지역이며 우리는 일하는 동안 이야기하고 있습니다.우리는 고객에게 편안합니다. 변호사에게 어떤 방식으로 말할 수 있습니다. 그런 다음 당신은 그것을 돌볼 수 있다고 말할 것입니다.그런 다음 먼저 처리 해주세요.예를 확인하고 내일 다시 전화하십시오. 예,이 두 가지가 준비되면 팩스 번호는 2919-2016입니다.29192016 Rock 69196919 예 2016 예, 카운슬러 김정호에 감사드립니다"
311,"여보, 나는 대출 네 가지 보증을 사용했다고 말했지만 보증을 사용하라고 말했다.나는 보증을 사용했습니다.맞아?지금입니까?나는 우리에게 우리에게 우리에게 문서를 보냈고 나는 그것을 보내지 않았다.그런 다음 우리는 그것을 떠나지 않습니다. 우리는 몇 가지 문의를 요청했습니다.나는 이름을 모르지만이 번호를 불렀지만이 번호는 무엇입니까?내 휴대 전화 번호는 내 휴대 전화 번호입니다. 중개인은 어디에 있습니까?당신의 중개인입니다.귀하의 전화는 Shinhan Bank라고하며, 데스크 조직이 일찍 접수되면 Shinhan Financial Group이므로 중개인 역할을 할 것이므로 새로운 금액이라고 말하고 있습니다.그래서 나는 팩스를 보냈지 만 보내지 않았다. 나는 오지 않았고 한 번에 전화를 받았다.이것은 마지막 자동차 번호와 내 휴대폰 번호의 수입니다. 고객입니다.당신의 휴대폰 번호는 지금 전화 번호를 가르쳐 줄 것입니다.내 번호는 내 번호입니다. 저는 저에게 연락을 받았습니다.예, 확인하고 연락하겠습니다. 모든 요청을 모두 부를 것입니다.곧 전화 할게요.문의 사항이 남아 있거나 문의가 없습니다.나는 당신을 여자라고 부를 것입니다. 그래서 당신은 당신이 잘못들을 수 있습니다.확인하고 연락하겠습니다."
313,"당신이 이것을 주면, 이것은 우리가 그것을 고객에게 돌려주고 어업으로 반환 할 수있는 2 백만 원입니다.. 학위는 당신이 이것을해야한다는 것이지만, 이것이 당신이 그 컴퓨터에서 떨어져 나가야하는 것입니다. 당신이 그것을 보관하고 지금 처리한다면, 당신은 6:30까지 이것에 대해 지불 할 수 있지만 6까지 지불 할 수 있습니다.오후,하지만 고객과 함께 진행할 수 있다고 말하면 컴퓨터 팀과 함께 일할 수있는 관리자가 참여하고 있습니다. 나는 그것을 설명하고 설명하고 그의 가상 계정에 대한 가이드를 받아야합니다.반품 프로세스를 입력하고 어쨌든 작업 사례로 수행되므로 동의하면 컴퓨터 팀에서 작업 할 수 있다는 계정으로 안내하겠습니다. 들어 오면 영수증을 발행하고 영수증이있는 경우.한 시간 안에 작업이 완료되면 대출은 8 백만 원이며 동시에 불가능합니다. Y의 대출과 동일합니다.OU, 그러나 대출은 8 백만 원이었고 고객 자신이 2 백만 원으로 우리에게 걸어갔습니다. 오해의 경우가 많으므로 대출이 먼저 빌려주고 반품이 빌려 왔음을 확인한 경우첫째, 이것은 약 2 백만 원입니다. 고객에게 묻지 않기 때문에, 당신과 함께 일하는 과정에서 당신과 문제가 있거나이 부분 때문에이 부분에 대한 책임이 있습니다. 그것은 동일합니다., 그리고 나는 당신을 알고 있습니다. 그리고 나는 그 날에 입금을받은 다음 날에 입금을받은 후 이것을 말해야합니다. 나는 모르지만 그것을 열지 않을 것입니다.나는 당신이 고객의 2 백만 원을 지불 할 수 있다고 말하면, 지금 계정 번호를 안내 할 수있을 것입니다. 어떤 종류의 저장소입니까?2 백만 원은 위원에게 지불 할 위원입니다. 어떤 은행은 입금을 할 것입니다. 내가 같은 은행을 가지고 있다면, 나는 당신에게 같은 은행에 그것을 할당하도록 요청할 것입니다.계정을 이체합니다.은행에 가거나 모바일로 가야합니다. 바로 말씀 드리겠습니다."
314,"여보, 그것은 고객 대출 회의입니다.나는 생활 또는 지불 기금이 필요합니다.신용 카드를 사용하는 경우 문서없이 대출 할 수 있습니다.신용 카드를 사용하십시오. 사용할 수있는 나머지 제한이 있습니다.당신은 모든 것을 사용하고 아무도 사용하지 않습니다.1 천만 원입니다.2 천만 원입니다. 나는 당신이 한정되었을 때 당신에게 물었습니다. 그러나 나는 당신이 필요한 돈이 없었습니다.그런 다음 나이가 들면 몇 년이 걸릴 수 있습니다. 제품과 같은 제품의 경우 카드에는 크레딧으로 문서가 필요하지 않습니다.고객은 무의식적으로 사용하지 않아야합니다.이 요금으로 안내해 드리겠습니다.저는 카운슬러 Kim Mi -Jung이며 심사 팀에서 전화 할 것입니다.금리 안내서를 들어보세요.당신의 경우가 아닙니다.당신이 들어 와서 가서 결정을 내릴 수 있다면, 그것은 자본입니다. 나는 10 분 안에 전화 할 것입니다."
315,"안녕하세요, 저는 회사입니다.그런 다음 대신 다른 소리를 들었습니다.그런 다음 지금 일할 것입니다. 면제되었습니다.아, 당신은 면제되었다고 말합니다. 당신은 면제 문서를 받기 위해 대출을 받기 위해 서류를 넣지 않았습니다."
316,"예, 안녕하세요, 이것은 Shinhan Finance입니다. 가능하지만 일이 필요하지 않습니다.어, 맥초에게 맥주가 될 수 있습니다.표준은 무엇입니까?표준은 무엇입니까? 리셉션 팀이므로 우리 팀이 10 분 안에 전화 할 경우, 가까운 카드를 사용하십시오. 10 분 안에 전화를하겠습니다..나는 카운슬러 Park Yu -yi였으며, 당신은 당신이 당신의 아이를 깨끗하게 받아들이도록 도와 줄 수 있습니다."
317,"당신은 당신을 볼 것입니다.어, 나는 내려 가서 연락 할거야, 나는 그것을 사야한다.어, 이것은 아마도 fs의 승인 과정 일 것입니다. 당신은 이것을하고 있습니다. 나는 지금 내용이 무엇인지 알고 있었고 나는 올라가서 그것을 교체해야했습니다.당신은 이것을 지불 할 필요가 없습니다.괜찮아요."
318,"안녕하세요, 저는 Kim Min -soo.no입니다. Huh. 다시 설명해야합니다.당신이 원래 지불 한 가상 계정이 아니라면, 당신은 이제 당신이 발행 된 계정에 지불된다면, 당신은 계약 중에 전화를 받고 있으며, 지금 당신에게 한 가지 말씀 드리고 싶습니다.당신은 지금 너무 걱정됩니다. 나는 당신의 은행 협회에서 전화를 받았습니다. 당신이 지불금을 지불하기 위해 약간의 시간을 지불 했으므로, 우리 편으로 돈을 지불 할 것입니다. 그래서 나는 당신에게 돈을 보내 드리겠습니다.Nonghyup Customer Management Division.YES, 돈을 확인할 수 없으므로 지금 돈을 보내도록 계정을 확인하겠습니다. 상담 거래 이름을 입력하면됩니다.거래 기록이 되십시오. 이것은 계정 번호입니다.예,이 계정에서 우리에게 보낸 3 천만 원을 보낼 수 있습니다. 최대 기간은 최대 5 년 동안 설정 될 수 있습니다.최대 5 년입니다.돈이 있다면 인용 할 수 있습니다. 만약 당신이 융통성이 있다면, 당신은 지금 당장 모든 것을 처리 할 수 있습니다. 나는이자의 이익을 상환 할 수 있고 그 큰 돈으로 그것을 갚을 수 있습니다.네 -Uyear -old 누가 당신의 관심사 일 것입니다.고객이 휴식을 취할 수 있습니다 .Dan은 이제 완료되었습니다.월요일에 자금에 가면 확인한 번호로 확인한 계좌 번호가 나옵니다.분.걱정할 필요가 없습니다."
319,"이봐, 당신이 맞아.이 3,900 만 원이 옳다.어, 최종 승인 금액을 얻으려면 계정을 확인하십시오. 만약 당신이 그렇게한다면, 그것은 조금 아니라고 생각합니다. 그래서 나는 그것에 대해 이야기하고 있습니다.조금 물어볼 게요.어, 지금, 나는 지금 최종 승인을 생각해 낼 것입니다. 이자율 자체가 낮게 적용됨에 따라 금리가 변동하는 많은 문제가 있습니다.높은 이자율 대출 계약을 살펴보면 연체 이자율은 최대 60 개 과일을 증가시킬 것입니다.. 그것은 많은 이자율이지만 이것은 많은 변화입니다. 나는 올라갈 것입니다. 이것이이 절차가 이제 상환 기간 동안 성숙 할 때까지 고정 된 고정 요금으로 사용하는 데 도움이되는 이유입니다.나에게 닷지를 줄 수 있습니다. 보호 될 수있는 대출은 너무 커서 노력하더라도 등록하기에 안전하고 대출을받을 수있을 것입니다. Tak에 연체가 있다고 생각합니다. 그래서 나는 그것을 보냈습니다.연체로 인해 가려고했기 때문에 돈 이체가 없습니다.당신은 단지 그것을 지불하기 만하면됩니다. 이것은 할 수있는 부분입니다.어쨌든 이것을 다시 지불 할 수 있다면, 당신은 지금 이것을 다시 지불 할 수 있으며, 지금 자금을 지원 받으면 가장 가까운 건설 북을 방문하여 문서를 30 분에서 1 시간 동안 환불 할 수 있습니다. 나는 그것에 대해 이야기 할 것입니다..알아요.인증서를 확인하면 금 대출 기금을 알려주십시오. 바이너리 매니저였습니다."
320,"Jildan의 한도는 4,800 만 원으로 3.4%였습니다. 지금은 소액이든 상관 없지만 많은 금액입니다. 상환하기가 덜 부담스럽고 처음 설정하면 덜 부담이됩니다.5 년이지만 3 년 안에 최대 3 번 연장 할 수 있습니다. 136,000 원이 나옵니다.136,000 원은 괜찮습니다.이 제품에는 수신 과정에 문서가 없습니다.이 문서는 보증의 보증 발급 조건으로 인해 포함되지 않지만 자산 관련 웹 사이트의 구성원이되지는 않을 것입니다. 지금이 부분을 안내하거나 지금이 부분을 안내해 드리겠습니다.퇴근 후 집에 갈 수 있습니다. 언제든지 저희에게 전화하십시오. 보시다시피,이 명함은 지금 휴대 전화 번호를 공개 할 수 없습니다. 직접이를 수행하면 직접 직접 진행하면 고객이 직접 진행하면 부담이됩니다.고객은 이제 최종 승인이지만 이제는 보증 수수료로 보내야하지만받을 수 있습니다.당신이받은 인용문이 있습니다. 그 후에는 그것을 열 수 있다면, 당신은 그것을 열 수 있습니다.그런 다음 휴대폰 번호가 있고 나중에 대출을 진행할 수 있다면 연락 할 수없는 경우 저에게 연락하십시오. 함께 안내해 드리겠습니다. 먼저 보지 마십시오.먼저, 고객 조건에 맞는 제품이 있는지 확인할 수 있습니다. 금융 부문이고 금융 부문 이므로이 제품에 대해 모릅니다."
321,"그러니 지금 저에게 대출 자금을 주겠습니다. 제 직책이기 때문에 이것을 약속 해주세요.무슨 말이야? 나는 그것을 승인에 올리려고한다면 말할 것입니다.답을 들을게요. 그래서 나에게 올게요.대신, 나는 내 입장에있다.어제부터, 나는 당신과 직원들에게 감사합니다. 나는 다른 말을하지 않습니다.예, 나중에 그것에 대해 이야기하고 있지만 그것에 대해 이야기하고 있습니다.나는 그렇게하지 않을 것입니다. 나는 아무런 문제없이 대출과 대화 할 수 있습니다. 나는 입장이 있지만, 당신이 무엇을하고 싶은지 알고 있습니다. 그래서 지금 할 것입니다.약속 할게.약속 할게요."
322,"안녕하세요, 저는 NH Consulting에서 전화했습니다. Yoo Jung -ah라고 불렀습니다. 이것은 불법이 아닙니다.불법이 아닙니다."
