,txt
332,"어떻게 하시나요?약 2 백만 원으로 귀하의 이름으로 입금해야합니다.나는 지금 돈이 없다.예, 고객이 중지하는 데 약간의 시간이 걸립니다.약간의 시간.유일한 해결책은 그것을 해결하는 것입니다.나는 그것이 사실이라고 생각하지 않습니다.아니요, 처음으로 담당자와 이야기 할 수 있습니까?지금은 어렵습니다.우리에게 와서 지금 우리 팀에 오세요.나는 그것을 먼저했다.예, 지금했다고 생각합니다.고객 계정을 제공해야합니다.그래서 당신은 거래를 중단해야합니다.당신의 펀드.그러나 나는 그것을 조금 넣었고 아무도 그것을 말하지 않았다.이 컴퓨터의 처리는 우리 편에서 처음으로 이루어졌으며 고객은 우리의 돈으로 구축되었습니다.내가 일하고 있다는 의심이 있기 때문에 도움이되지 않습니다.나는 우리 편에서 그것을 해결할 수 없습니다.기다리는 동안 벌금을 물고, 이것을 해결하거나, 그 중 하나를 선택해야합니다.가족에게 발생합니까?나는 말했다.내가 말했듯이, 당신은 벌금을 기다릴 수 있습니다.당신이 무슨 말을하는거야?합법적이지만, 우리 제품 자체로서, 그 동안 고객 거래 기록은 싸우고 있어야합니다.거래 기록이 좋고 당신이 얼마나 많은지 알고 있습니다.어디에 있습니까?고객.나는 모든 정보를 알고 있습니다.당신이 당신에게 말하면, 나는 응답했을 것입니다.6 개월이 지났고 1 년 동안 석방되었으므로 알고 있습니다.보고해야합니다.그렇게 되었습니까?처음부터?나는 내가 친구와의 부국장이라고 말해야한다.나는 그것을 고객에게 씁니다.아니요, 생각합니다."
333,이것이 당신의 비가 여행의 수도입니다.당신은 전화를 무작위로 전화했습니다.우리는 정보가 주어 졌다는 것을 몰랐습니다.당신의 이름이 당신의 이름을 알고 있습니까?저는이지 상원사입니다.
334,"안녕하세요, 우리는 고객을위한 대출입니다.얼마나 필요합니까?얼마나 필요합니까?여기에서 대출을받을 때 여기에 대출을 받는지 알 수 있습니다.당신은 그것을 그 자체로부터받을 것입니다.내 번호는 오늘 연락합니다.그런 다음 먼저 상담의 이름을 알 수 있습니다.나는 초 존입니다.나는 그것을 한 적이 없다.어떻게 전화 했어?우리는 기록이 있기 때문에 당신을 부르고 있습니다.예, 우리는 당신을 부르지 않았습니다.고정 기간 동안 회사에 대한 개인 정보가 있다는 것을 알고 있습니다.당신은 나에게 주어졌습니다.예, 자연 스럽습니다."
336,"나는 어머니를 그만 둘 것입니다.예, 나는 민감한 것에 대해 이야기 할 것이므로 사람들이없는 장소에 전화하십시오.친구들과 함께 집어 들지 않습니다.당신이 어디에서 어디에 있는지, 왜 나에게 갈 수 없어, 나는 지금 학교에 갈까요?왜 그렇게 말합니까?나는 지금 함께 일하고 있습니다.나는 거기에 가야 할 곳으로 가야합니다."
337,"그것이 우리가 원하는 것입니다.이모에게 얼마를 줄 수 있습니까?당신은 Nong을 알 필요가 없으며 지금 상황을 이해할 수 없습니다.당신은 지금 세상에 있습니다.당신은 이것에있었습니다.나는 그것에 대해 이야기 할 필요가 없습니다.신용 카드가 없습니다.내가 은행이라고 어디에서 말합니까?나는 그렇게 할 필요가 없다. 나는 이모를 데려 갈 것이다. 그리고 지금 당신은 어디에 있습니까?지금 어디 있나요.내가 픽업 할 수있는 제한이 있습니다.신용 카드에 가서 기계로 가서 짧은 카드 대출을 누르면 600을 구입하겠습니다.""알아야하고 미리 올 것입니다. 어떻게해야합니까? 그래서 지금부터 은행에 전화하지 마십시오."
338,"예, 도와 드릴까요?그러나 나는 당신을 도울 수 있습니다.그러나 A1 A1 자본이 있습니다.예, 귀하의 위치를 ​​확인하십시오.나는 그것이 e -mail에 의해 전송되었음을 확인했다.이름은 내 앞에서 만들어졌습니다.예, 예, 당신은 컨설팅하고 있습니다.상담을 마치 자마자 전화를받을 수 있도록 조치를 취합니다.현재 고객 이전이 불편하다는 것이 확인되며 내일 이전 될 것입니다.예, 네, 나는 목소리 낚시 였지만 그렇게했습니다.많은 목소리 낚시.물론, 개인 예금을 처리하면 할 수 없습니다.KA 계약을 철회하는 경우 담당자에게 할당해야합니다.다른 요청을했는지 확인할 수 있습니다.이 계정의 경우.나는 그것을 직접하지 않았다.아니요, 취소.예, 나는 이것을 받았다.나는 이것을 받아들이지 않았다.。컴퓨터 레코드를 삭제하면 일반적으로 내일 처리됩니다.내일이 내일이라면 모든 것을 확인할 수 있습니다."
340,"예, Park Kyung -Ho를 기억합니다.다시 용서 했습니까?삭제되며 1 월 11 일에 다른 대출 신청서를 작성해야합니다.나는 당신과 함께 일하도록 요청합니다."
341,"꿀.그것은 이야기의 일부이며, 이는 처리 과정입니다.그리고 나는 조금 사과했다.이제 저는 고객에게 약간의 사기가 있습니다. 이제 저는 그 사람에게 약간 화가 났고 이제는 여러분에게 약간의 지침을 제공합니다.솔직히 말해서, 나는 그것에 대해 걱정합니다.이제 나는 우리 지점에서 일하지만 회사를 떠나기 전에도 위기에 처해 있습니다.이 경우에 도달하면 우리 지점의 이미지가 악화됩니다.이제 당신은 지금 그것에 대해 이야기하고 있습니다. 그래서 당신은 그것에 대해 이야기해야하므로 그것을 해결해야합니다.이 부분에서는이 사건에 도달하지 않더라도 지점 내에서 감소됩니다.당신이 당신을 안내한다면, 당신이 그것을 보지 못했다면 갈 수없는 경우입니다.Ryu는 아직 본사에 넘겨지지 않았습니다.이제 당신은 두 지불을 모두 알고 있지만 지금은이 확인에 있지만 늦었습니다.이것이 전송 카드의 재발의 이유였으며 고객은 약간 불법 거래를했습니다.현재 이적 카드를 발행 한 4 백만의 승리가 있습니다.3 천 1 백만 원을 지불 할 필요가 없습니다.왜 그렇게하지 않니?대출을 의도하지 않습니다.대출은 2,700 만 원입니다.고객에게 지불 해야하는 경우에 맞습니다.이적 카드를 관리하고 이적 카드의 4 백만 승리의 일부가 재발행되었습니다.조금 어려웠습니다.따라서이 고객의 대표는이를 지불했습니다.그렇게하면 이것이 재발 과정으로 돌아가서 재발 카드를 지불 부서로 반환 한 다음 고객이 완전히 처리되고 되풀이됩니다.그와 같은 일은 없다.나는 당신에게 1.5를 줄 것입니다.백만 승리.압도적 인 가장 작은 부분은 고객을 담당하는 고객을 상대해야한다는 것입니다.오,이 고객은 잠시 동안 사용될 수 있습니다.이것은 문서를 다시 작성하는 것이지만 처벌을받을 수는 없으며 담당자는 통치하거나 승진합니다.이것은 대출 자금이 더 중요하다는 것이 더 중요합니다.이 경우 변호사가 즉시 당신에게 묻는 경우, 나는 그것을 다룰 수밖에 없습니다.가능한 한 빨리 저장하십시오.즉시 저에게 연락하십시오. 오후 1시 30 분까지 오후 1 시까 지 1 년까지입니다."
342,"네, 맞아요.네, 맞아요.생년월일까지 확인하겠습니다.나는 당신의 이름으로 당신의 전화를 사용합니다.지불 날짜는 11 일로 지정되었습니다.포함 된 금액은 47,5213 원입니다.이것에는 변화가 없습니다.개인 정보를 확인해 주셔서 감사합니다.고객 번호는 다섯 번째에서 여섯 번째입니다.오늘 송금을받을 수 없다면 내일 오전 9 시부 터 오전 10시 30 분까지 보낼 것입니다.이해하십시오.내일 아침에 돈을 벌 수 있습니다.내일 들어가서 이야기하십시오.나는 들어갈 수 없다.그것을 사용할 방법이 없으므로 해당 부분을 이해해야합니다.내가 당신을 도울 것입니다.예, 아침에 그 부분을 수행하고 자랑스럽고 녹음 할 수 있습니다.전송 시간은 19:00 20:00입니다.예, 당신은 열심히 일했습니다.시를 갖는 것이 좋다고 생각합니다.예, 연락 드리겠습니다.내가 연락을 드릴 것입니다."
343,나는 8시에 전화했다.확인의 산만 확인하면 지불 부서에서 전화를 받고 돈을 받게됩니다.당신은 그렇게 할 수 있습니다.전자 서명에 서명해야합니다.휴대 전화에 서명하거나 서명하지 않으면 휴대 전화를받을 수 없습니다.서명하지 않으면 서명하지 않으면 문서를 두 번 보내야합니다.이 돈을 받으면 다시 녹음 전화입니다.가능한 빨리 도와 드릴 수 있습니다.나는 그렇게한다. 나는 예수님을 본다
344,Kimin의 Kim Sun 대표는 변호사가 2 분 동안 지명됩니다.Cookmin Bank에 배정되었습니다.나는 당신을 Cookmin Bank라고 부릅니다.당신의 이름은 당신의 이름입니다.。즉시 물어볼 게요.지금 당장 할당 요청을 받고 있습니다.
345,"안녕하세요, KM Kookmin Bank 부국장 Kim Jin-A입니다.이제는 정부의 일반인이 지연된 후 발표 된 제품이지만 발행 문제는 그다지 심각하지 않습니다. 고객은 현재 발행 중이지만 신용 대출 거래는 없습니다.그렇기 때문에 만료되지 않은 이유이지만 이제는 신용 대출에 따라 발행되었습니다.현재 세부 사항을 확인한 후이 고객은 우리가 부정적인 거래를 발행 한 경우에도 문제 없이이 고객을 사용할 수 있지만 지금은 결정해야하지만 귀하는 판단 할 수있는 데이터를 결정해야합니다.발행 당시, 현재 거부는 원칙과 이익의 상환 부족으로 인해 발생했습니다.시험이 시험에 의해 결정된다는 것은 정확하게 전달할 수 없습니다.이를 바탕으로, 그것에 따라 나옵니다.이해가 안 돼요.이제 신용 대출 거래의 세부 사항에 따라 이제 귀하는 이제 충돌과 이익을 상환 할 수 있습니다.나는 그것을 보았고 그것을 얻을 수 있다고 생각합니다. 그래서 나는 문제의 일부가 있다고 생각하기 때문에 당신이 그것을 받아들이도록 도와주었습니다.나는 그것을 사용하기에 충분했기 때문에 그것을 받아들이는 것을 도왔습니다.당신은 당신의 소득을 기록 할 필요는 없지만, 불행한 저축이 많이 있습니다. 왜 전혀 그렇지 않다고 말하지 않습니까?나는 휴대 전화와 다른 카드 요금을 낮추었지만 신용 대출을 받더라도 3 천만 명의 승리를 거두게 될 것임을 알고 있습니다.나는 지금 조금 말해야한다.은행 책은 그런 식으로 보상 할 수 없습니다.반대 가족이 아닌가?당사의 제품은 이제이 제품의 이름으로 나타나는 제품입니다.다른 부정적인 은행 계좌가 있습니다.무엇을 사용 했습니까?나는 그것이 조금 그런지 모르겠다.그럴 수도 있습니다.그러므로 미리 나오면, 지금 그것을 찾기 위해 대출을받는다면, 그것은 그렇게 될 것이지만 조금 낮아서 언제든지 사용하더라도 중요하지 않습니다.그렇지 않으면, 당신이 필요하지 않은 경우, 나는 우리 Kookmin 은행에 다른 많은 은행 계좌가 있습니다.그렇게하면 다른 방식으로 발행 될 수있는 다른 제품이나 다른 방법이 있다면 그렇게 할 것입니다.다시 연락 드리겠습니다.그것이 할당되었으므로 가능한 한 많은 것을 얻고 한 번 찾아서 다시 연락하십시오.。"
346,"예, 만나게 될 것입니다.그러나 나는 조건이 아닙니다.그는 그것이 조건이 아니라고 말할 수 없다고 말합니다.나는 그것을 받으려고 노력했다.나는 높은 수준의 자기 계급이 있다고 들었습니다.나는 지금 그렇게 할 것이다.물어볼 게요, 물어볼 게요.나는 당신에게 물을 것입니다.나는 사무실 직원입니다.나는 저축 은행이 아닙니다.나는 자본이다.자동 부채이며 조금 불가능합니다.나는 Shijyo가 될 수는 없지만 나는 좋지 않으며 지금은 5 학년이고 그것은 내 성적입니다.나는 좋은 4 학년이지만 무조건적입니다.급여는 작년에 8200 명이었습니다.신용 카드를 사용하는 동안 현금 서비스 나 카드 대출이 있습니까?작년 작년 작년에 현금 서비스를 받았습니다.17.9 Pro 17. 매우 비싸므로 카드 대출을 사용할 수 있습니다.카드 대출은 4 학년에서 나온다고 말하면서 자본을 발전시키는 것보다 조금 저렴합니다.어쨌든, 카드 회사는 귀하의 신용을보고 있지만 기존 시스템이 생성되었습니다.나는 당신이 높은 관심을 가지고 있기를 바랍니다.LL을 시도하고 결과 가이드를 제공하십시오.마지막으로 3 년 동안 3 년 동안 고객 이름을 확인하십시오.결과적으로, 나는 저에게 연락하고 연락 할 것입니다. 그러나 갭에 필요한 시간은 1 시간에서 2입니다.시각.점심을 맛있게 만드는 데 걸립니다.1시 이후에 다시 문의하십시오.전화 해주셔서 감사합니다.귀하의 이름과 연락처 정보에 감사드립니다."
